19980202 15:00,1120000,1123100,1119400,1121900,228200
19980203 09:00,1116900,1121300,1115000,1120000,110300
19980203 10:00,1120000,1121300,1115000,1120600,166500
19980203 11:00,1120000,1124400,1117500,1118800,197400
19980203 12:00,1117500,1123100,1117500,1120600,67500
19980203 13:00,1121300,1121900,1120600,1121900,20300
19980203 14:00,1121300,1128100,1121300,1126900,109500
19980203 15:00,1126900,1136900,1126900,1136300,129700
19980204 09:00,1122500,1132500,1120600,1132500,97300
19980204 10:00,1132500,1132500,1125000,1130600,118600
19980204 11:00,1130600,1132500,1129400,1130000,165400
19980204 12:00,1130000,1133100,1128800,1132500,61800
19980204 13:00,1132500,1141900,1131300,1138800,100200
19980204 14:00,1137500,1140600,1130000,1131900,114600
19980204 15:00,1131900,1134400,1130000,1130000,103000
19980205 09:00,1130000,1138100,1130000,1136900,99500
19980205 10:00,1136900,1139400,1124400,1125000,110800
19980205 11:00,1123800,1128800,1123800,1127500,66000
19980205 12:00,1126900,1127500,1118100,1125600,64900
19980205 13:00,1127500,1130000,1122500,1128100,57300
19980205 14:00,1130000,1136300,1130000,1130000,251700
19980205 15:00,1130600,1133800,1130000,1130600,135000
19980206 09:00,1134400,1135000,1130600,1132500,113800
19980206 10:00,1134400,1138800,1130600,1135600,155300
19980206 11:00,1136300,1136300,1130000,1131300,161000
19980206 12:00,1132500,1133800,1131300,1132500,86400
19980206 13:00,1132500,1133800,1130600,1131900,87200
19980206 14:00,1131900,1133800,1131300,1133100,116400
19980206 15:00,1133100,1138800,1131300,1136900,156800
19980209 09:00,1133100,1136300,1128100,1133100,70300
19980209 10:00,1132500,1133100,1127500,1131900,131700
19980209 11:00,1131900,1132500,1129400,1131300,55400
19980209 12:00,1130600,1131300,1130000,1130600,27500
19980209 13:00,1130600,1132500,1130000,1131900,41900
19980209 14:00,1131300,1134400,1131300,1132500,63500
19980209 15:00,1132500,1134400,1130600,1134400,69500
19980210 09:00,1132500,1141300,1132500,1136300,131600
19980210 10:00,1136300,1136300,1128100,1136300,211000
19980210 11:00,1136300,1150000,1135600,1150000,289400
19980210 12:00,1150000,1155000,1140000,1153100,119400
19980210 13:00,1153800,1153800,1149400,1151300,35600
19980210 14:00,1150600,1154400,1147500,1147500,52600
19980210 15:00,1148800,1150000,1146300,1148800,161700
19980211 09:00,1152500,1158100,1150600,1154400,103600
19980211 10:00,1154400,1167500,1150000,1167500,115900
19980211 11:00,1166900,1170000,1163800,1165000,150000
19980211 12:00,1165000,1170000,1165000,1167500,70100
19980211 13:00,1168100,1168100,1163100,1163100,52800
19980211 14:00,1164400,1165000,1160000,1162500,50100
19980211 15:00,1162500,1169400,1158800,1160600,203500
19980212 09:00,1161900,1161900,1157500,1158800,110600
19980212 10:00,1158800,1168100,1156300,1157500,136500
19980212 11:00,1156900,1172500,1153800,1171300,194100
19980212 12:00,1170000,1173800,1163800,1166900,144300
19980212 13:00,1166900,1174400,1166300,1174400,74000
19980212 14:00,1173800,1182500,1169400,1181900,178400
19980212 15:00,1182500,1191900,1182500,1186900,162200
19980213 09:00,1180000,1180000,1171300,1171900,170800
19980213 10:00,1171900,1180000,1170600,1176300,168900
19980213 11:00,1176300,1177500,1173100,1175600,65900
19980213 12:00,1176300,1176300,1173800,1174400,49300
19980213 13:00,1175000,1175000,1169400,1170600,61800
19980213 14:00,1171300,1171300,1162500,1168100,106400
