19980326 10:00,1100900,1100900,1096300,1099400,549200
19980326 11:00,1100000,1101600,1098400,1098800,163300
19980326 12:00,1099400,1100000,1097500,1099100,117000
19980326 13:00,1100000,1100600,1098400,1098800,374000
19980326 14:00,1098800,1103800,1097500,1102500,622500
19980326 15:00,1102500,1107500,1100300,1101300,1030600
19980327 09:00,1107500,1107800,1104100,1105300,410600
19980327 10:00,1105000,1107500,1099400,1100000,327700
19980327 11:00,1100000,1100000,1090000,1095000,673100
19980327 12:00,1095000,1100000,1095000,1098800,170700
19980327 13:00,1098800,1101600,1095900,1099500,252300
19980327 14:00,1100000,1100000,1095000,1097500,220400
19980327 15:00,1097800,1098100,1091600,1095300,457400
19980330 09:00,1096300,1100900,1095000,1096900,735000
19980330 10:00,1096600,1099700,1095600,1097500,374300
19980330 11:00,1097200,1098400,1095300,1097500,156200
19980330 12:00,1096300,1097500,1092800,1095000,399400
19980330 13:00,1095300,1099400,1093100,1094500,226700
19980330 14:00,1093800,1095900,1092800,1094100,443900
19980330 15:00,1094100,1094700,1089700,1093400,441000
19980331 09:00,1101600,1103800,1100300,1102200,664600
19980331 10:00,1101600,1107500,1101300,1105900,1387300
19980331 11:00,1105600,1108800,1105000,1108800,423500
19980331 12:00,1108800,1111900,1108100,1110300,925500
19980331 13:00,1109100,1110600,1106900,1108100,443700
19980331 14:00,1107800,1110000,1103100,1107800,565100
19980331 15:00,1108100,1109400,1097500,1100900,1316800
19980401 09:00,1103100,1103400,1094100,1096900,413300
19980401 10:00,1097800,1102200,1095600,1102200,597300
19980401 11:00,1101300,1103600,1100000,1102200,360400
19980401 12:00,1102500,1105900,1102500,1105600,288900
19980401 13:00,1104400,1105900,1101300,1102500,115800
19980401 14:00,1102500,1107300,1101600,1107200,196000
19980401 15:00,1107500,1110800,1104700,1109800,856800
19980402 09:00,1109400,1110600,1107500,1108100,455300
19980402 10:00,1108100,1114100,1108100,1113100,608500
19980402 11:00,1113800,1114800,1112500,1113100,524800
19980402 12:00,1113800,1114700,1112800,1113800,435900
19980402 13:00,1113800,1118100,1113100,1116600,459000
19980402 14:00,1117200,1120500,1115300,1120000,443900
19980402 15:00,1120600,1122500,1118400,1120300,1020100
19980403 09:00,1123400,1124500,1118400,1124400,1103000
19980403 10:00,1124400,1127500,1122500,1125000,732400
19980403 11:00,1125600,1126600,1121600,1122500,333500
19980403 12:00,1122200,1123800,1118800,1122500,444900
19980403 13:00,1121600,1127200,1121600,1126600,459900
19980403 14:00,1126100,1128100,1121900,1122500,317400
19980403 15:00,1123400,1128100,1120000,1121900,335000
19980406 09:00,1132500,1133800,1129400,1133100,640100
19980406 10:00,1132500,1133400,1125300,1126600,568800
19980406 11:00,1127800,1127800,1123800,1126300,531500
19980406 12:00,1125300,1125900,1121300,1125000,609900
