Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume
1.61699E+12,29/03/2021 04:00,BTCUSD,55351,58430.77,54889.09,57155.81,2020.255879
1.6169E+12,28/03/2021 04:00,BTCUSD,56094.03,56576.23,54711.01,55351,453.4449768
1.61682E+12,27/03/2021 04:00,BTCUSD,54804.02,56624.33,53990,56094.03,730.3734161
1.61673E+12,26/03/2021 04:00,BTCUSD,52450.8,55627.21,52205.36,54804.02,1655.312037
1.61664E+12,25/03/2021 04:00,BTCUSD,52152.85,53234.52,50387.01,52450.8,1736.985881
1.61656E+12,24/03/2021 04:00,BTCUSD,54375.12,57245,51533.89,52152.85,2556.017545
1.61647E+12,23/03/2021 04:00,BTCUSD,54710.81,55903.62,53000,54375.12,1916.143712
1.61639E+12,22/03/2021 04:00,BTCUSD,57551.47,58445.36,53733.67,54710.81,1771.204788
1.6163E+12,21/03/2021 04:00,BTCUSD,57833.32,58164.58,55500,57551.47,781.3489592
1.61621E+12,20/03/2021 04:00,BTCUSD,58428.9,59880,57469.36,57833.32,774.2225338
1.61613E+12,19/03/2021 04:00,BTCUSD,57793.71,59448.39,57507.61,58428.9,1014.168419
1.61604E+12,18/03/2021 04:00,BTCUSD,58687.36,60099.99,56239.55,57793.71,1594.379714
1.61595E+12,17/03/2021 04:00,BTCUSD,55548.73,59567.59,54144.95,58687.36,1950.943235
1.61587E+12,16/03/2021 04:00,BTCUSD,54255.04,57185.78,53589,55548.73,1350.969382
1.61578E+12,15/03/2021 04:00,BTCUSD,60362.18,60561.59,53238.69,54255.04,3453.090624
1.61569E+12,14/03/2021 04:00,BTCUSD,61354.75,61500.82,58750,60362.18,1286.146361
1.61561E+12,13/03/2021 04:00,BTCUSD,56705.84,61785,56284.51,61354.75,2135.307447
1.61552E+12,12/03/2021 04:00,BTCUSD,57111.63,57959.22,55050,56705.84,1595.580158
1.61544E+12,11/03/2021 04:00,BTCUSD,55971.68,58120,54281.74,57111.63,1776.090419
1.61535E+12,10/03/2021 04:00,BTCUSD,53466.19,57400,53049,55971.68,2062.285586
1.61526E+12,09/03/2021 04:00,BTCUSD,53931.34,55847.68,53140.76,53466.19,1933.153011
1.61518E+12,08/03/2021 04:00,BTCUSD,50591.21,54126,49300.01,53931.34,1880.722882
1.61509E+12,07/03/2021 04:00,BTCUSD,49610.32,51832.15,49135.73,50591.21,1157.042211
1.615E+12,06/03/2021 04:00,BTCUSD,48648.76,49915.73,47096.87,49610.32,1027.287378
1.61492E+12,05/03/2021 04:00,BTCUSD,47339.92,49455.61,46443.16,48648.76,1774.9252
1.61483E+12,04/03/2021 04:00,BTCUSD,49597.23,50754.39,46297.47,47339.92,2507.351761
1.61474E+12,03/03/2021 04:00,BTCUSD,48749.78,52737.2,48697.28,49597.23,2756.268396
1.61466E+12,02/03/2021 04:00,BTCUSD,49023.76,49757.22,47076.52,48749.78,1887.707316
1.61457E+12,01/03/2021 04:00,BTCUSD,46408.05,50290.97,45700.01,49023.76,3079.223919
1.61448E+12,28/02/2021 04:00,BTCUSD,44673.36,46920,43033.66,46408.05,2188.544874
1.6144E+12,27/02/2021 04:00,BTCUSD,47440,48380.14,44510,44673.36,1191.055463
1.61431E+12,26/02/2021 04:00,BTCUSD,47360.43,48472.08,44121.24,47440,3297.567284
1.61423E+12,25/02/2021 04:00,BTCUSD,50266.89,52074,46000,47360.43,3900.714911
1.61414E+12,24/02/2021 04:00,BTCUSD,50965.74,51442.01,48113.83,50266.89,2798.460719
1.61405E+12,23/02/2021 04:00,BTCUSD,51847.25,52294.87,44248,50965.74,6641.898814
1.61397E+12,22/02/2021 04:00,BTCUSD,55914.43,56651.47,47000,51847.25,5371.311524
1.61388E+12,21/02/2021 04:00,BTCUSD,56541.2,58481.6,55800,55914.43,1454.903387
1.61379E+12,20/02/2021 04:00,BTCUSD,55761.1,57500,54000,56541.2,1349.191876
1.61371E+12,19/02/2021 04:00,BTCUSD,51241.23,56605.6,50906,55761.1,3143.930971
1.61362E+12,18/02/2021 04:00,BTCUSD,52068.01,52344,50500,51241.23,2002.601628
1.61353E+12,17/02/2021 04:00,BTCUSD,49649.93,52668.45,49164.23,52068.01,2858.200127
1.61345E+12,16/02/2021 04:00,BTCUSD,49587.2,50602.34,47818.86,49649.93,2776.270709
1.61336E+12,15/02/2021 04:00,BTCUSD,47185.29,49600,46334.68,49587.2,1736.034662
1.61328E+12,14/02/2021 04:00,BTCUSD,47381.8,49700,45830.01,47185.29,2174.899902
1.61319E+12,13/02/2021 04:00,BTCUSD,47938.87,48027.3,46290.25,47381.8,1252.436716
1.6131E+12,12/02/2021 04:00,BTCUSD,47624.29,48246.6,46289.93,47938.87,2413.87315
1.61302E+12,11/02/2021 04:00,BTCUSD,45513.94,48975,44457.55,47624.29,2589.001905
1.61293E+12,10/02/2021 04:00,BTCUSD,46309.88,47367.17,43762.99,45513.94,2479.686743
1.61284E+12,09/02/2021 04:00,BTCUSD,46653.5,48201.23,45037.8,46309.88,2992.157294
1.61276E+12,08/02/2021 04:00,BTCUSD,38107.34,47519.31,38060.68,46653.5,5944.368684
1.61267E+12,07/02/2021 04:00,BTCUSD,38897.95,39748.96,37400,38107.34,1239.870461
1.61258E+12,06/02/2021 04:00,BTCUSD,39415.76,41000,38368.69,38897.95,2002.10527
1.6125E+12,05/02/2021 04:00,BTCUSD,37380.18,39700,37057.78,39415.76,2032.777336
1.61241E+12,04/02/2021 04:00,BTCUSD,37551.56,38785.99,36211.08,37380.18,2637.091321
1.61232E+12,03/02/2021 04:00,BTCUSD,36467.28,38375,35583.18,37551.56,2559.707419
1.61224E+12,02/02/2021 04:00,BTCUSD,33589.89,36545.05,33535.61,36467.28,2328.350473
1.61215E+12,01/02/2021 04:00,BTCUSD,33608.78,34700,33106.09,33589.89,2134.591109
1.61207E+12,31/01/2021 04:00,BTCUSD,33949.79,34205,32200,33608.78,1153.457516
1.61198E+12,30/01/2021 04:00,BTCUSD,33289.13,34805.65,33153.17,33949.79,1379.029866
1.61189E+12,29/01/2021 04:00,BTCUSD,33864.01,38665.71,31968.27,33289.13,7733.431604
1.61181E+12,28/01/2021 04:00,BTCUSD,31514.54,34671.77,30866.39,33864.01,4614.547416
1.61172E+12,27/01/2021 04:00,BTCUSD,31852.6,32059.73,29191.9,31514.54,5779.135779
1.61163E+12,26/01/2021 04:00,BTCUSD,31557.64,32951,30833.97,31852.6,2542.856868
1.61155E+12,25/01/2021 04:00,BTCUSD,33585.44,34885.56,31481.38,31557.64,2502.782466
1.61146E+12,24/01/2021 04:00,BTCUSD,32500,33672.18,30958,33585.44,1668.476279
1.61137E+12,23/01/2021 04:00,BTCUSD,32393.63,33479.49,31444,32500,941.9984629
1.61129E+12,22/01/2021 04:00,BTCUSD,30943.32,33880,30473.87,32393.63,2869.228017
1.6112E+12,21/01/2021 04:00,BTCUSD,34603.74,35000,28800,30943.32,7290.521797
1.61112E+12,20/01/2021 04:00,BTCUSD,35075.53,35964.95,33400,34603.74,2900.00977
1.61103E+12,19/01/2021 04:00,BTCUSD,36509.42,37934.2,35005,35075.53,2726.29079
1.61094E+12,18/01/2021 04:00,BTCUSD,35089.93,37469.21,34778,36509.42,2083.838052
1.61086E+12,17/01/2021 04:00,BTCUSD,36215.22,36840.11,33868.96,35089.93,1759.937175
1.61077E+12,16/01/2021 04:00,BTCUSD,36549.31,37949.71,35400.01,36215.22,1855.528432
1.61068E+12,15/01/2021 04:00,BTCUSD,38706.52,38849.96,34353.63,36549.31,4503.993716
1.6106E+12,14/01/2021 04:00,BTCUSD,37040.7,40112.79,36751.4,38706.52,2686.510293
1.61051E+12,13/01/2021 04:00,BTCUSD,33804.23,38188.33,32800,37040.7,4049.909359
1.61042E+12,12/01/2021 04:00,BTCUSD,35000,36651.34,32178.29,33804.23,5245.767648
1.61034E+12,11/01/2021 04:00,BTCUSD,35435.13,36323.25,30250,35000,12556.01452
1.61025E+12,10/01/2021 04:00,BTCUSD,40490.5,41196.62,33100,35435.13,5913.671787
1.61016E+12,09/01/2021 04:00,BTCUSD,40279.03,41470.21,38768.82,40490.5,2678.948017
1.61008E+12,08/01/2021 04:00,BTCUSD,38474.78,41999.99,37574.79,40279.03,5661.84987
1.60999E+12,07/01/2021 04:00,BTCUSD,37613.11,40396,36129.05,38474.78,5743.515525
1.60991E+12,06/01/2021 04:00,BTCUSD,34228.19,37824.48,33685.82,37613.11,4924.996219
1.60982E+12,05/01/2021 04:00,BTCUSD,31203.46,34536.29,29914.5,34228.19,3056.563067
1.60973E+12,04/01/2021 04:00,BTCUSD,33617.3,33669,27632.34,31203.46,4603.921519
1.60965E+12,03/01/2021 04:00,BTCUSD,32637.23,34776,32301.61,33617.3,2175.138861
1.60956E+12,02/01/2021 04:00,BTCUSD,29441.14,33309.76,29313.31,32637.23,3684.936682
1.60947E+12,01/01/2021 04:00,BTCUSD,29363.61,29684.56,28698.87,29441.14,1370.569688
1.60939E+12,31/12/2020 04:00,BTCUSD,29041.41,29524,27950,29363.61,2081.05942
1.6093E+12,30/12/2020 04:00,BTCUSD,28036.65,29316.49,27342.74,29041.41,2728.844105
1.60921E+12,29/12/2020 04:00,BTCUSD,26412.52,28250,25847,28036.65,2498.705308
1.60913E+12,28/12/2020 04:00,BTCUSD,27279.54,27487.23,26400,26412.52,2082.455224
1.60904E+12,27/12/2020 04:00,BTCUSD,26573.88,28395,25792.41,27279.54,2524.64118
1.60896E+12,26/12/2020 04:00,BTCUSD,24930.31,26940,24575,26573.88,1745.971009
1.60887E+12,25/12/2020 04:00,BTCUSD,23473.44,25029,23448.64,24930.31,1886.54756
1.60878E+12,24/12/2020 04:00,BTCUSD,22883.53,23800,22807.94,23473.44,1399.393703
1.6087E+12,23/12/2020 04:00,BTCUSD,23691.25,24094.4,22625.95,22883.53,2967.635338
1.60861E+12,22/12/2020 04:00,BTCUSD,22858.81,24064.91,22385.7,23691.25,2060.108312
1.60852E+12,21/12/2020 04:00,BTCUSD,23965.15,24115.39,21914.09,22858.81,3615.369596
1.60844E+12,20/12/2020 04:00,BTCUSD,23381.12,24299,23117.34,23965.15,1249.535491
1.60835E+12,19/12/2020 04:00,BTCUSD,23140.58,24192.18,22784.55,23381.12,2091.375868
1.60826E+12,18/12/2020 04:00,BTCUSD,22840,23276.9,22360.51,23140.58,1549.869557
1.60818E+12,17/12/2020 04:00,BTCUSD,21767.47,23781,21744.05,22840,5292.55349
1.60809E+12,16/12/2020 04:00,BTCUSD,19365.77,22188.68,19317.21,21767.47,5025.642208
1.608E+12,15/12/2020 04:00,BTCUSD,19489.05,19560,19056,19365.77,1263.267798
1.60792E+12,14/12/2020 04:00,BTCUSD,19268.47,19566.02,19038,19489.05,1161.925262
1.60783E+12,13/12/2020 04:00,BTCUSD,18802.37,19408.16,18787.01,19268.47,822.9433131
1.60775E+12,12/12/2020 04:00,BTCUSD,18293.19,18950,18265.99,18802.37,660.3029677
1.60766E+12,11/12/2020 04:00,BTCUSD,17990.3,18386.42,17580.04,18293.19,2056.533907
1.60757E+12,10/12/2020 04:00,BTCUSD,18406.12,18505.48,17888.01,17990.3,1626.570943
1.60749E+12,09/12/2020 04:00,BTCUSD,18302.24,18652.1,17610,18406.12,2104.708113
1.6074E+12,08/12/2020 04:00,BTCUSD,19164.87,19298.64,18025,18302.24,1914.468326
1.60731E+12,07/12/2020 04:00,BTCUSD,19290.65,19399.99,18908,19164.87,1158.331296
1.60723E+12,06/12/2020 04:00,BTCUSD,19202.68,19425,18888,19290.65,423.3773032
1.60714E+12,05/12/2020 04:00,BTCUSD,18832.19,19350,18821.9,19202.68,562.9663737
1.60705E+12,04/12/2020 04:00,BTCUSD,19182.37,19463.92,18510,18832.19,1694.448532
1.60697E+12,03/12/2020 04:00,BTCUSD,19104.23,19621.51,18884.95,19182.37,1606.44043
1.60688E+12,02/12/2020 04:00,BTCUSD,18625.02,19343.23,18347,19104.23,1496.367268
1.6068E+12,01/12/2020 04:00,BTCUSD,19437.03,19940.4,18107,18625.02,4783.079252
1.60671E+12,30/11/2020 04:00,BTCUSD,18600,19883.33,18350.49,19437.03,3493.032053
1.60662E+12,29/11/2020 04:00,BTCUSD,17910,18600,17691.53,18600,1138.807625
1.60654E+12,28/11/2020 04:00,BTCUSD,17007.21,17910.01,16884.72,17910,1454.495366
1.60645E+12,27/11/2020 04:00,BTCUSD,17095.85,17354.56,16444,17007.21,2825.245778
1.60636E+12,26/11/2020 04:00,BTCUSD,17947.66,18098.75,16213,17095.85,5570.543981
1.60628E+12,25/11/2020 04:00,BTCUSD,18841.7,19500,17196.29,17947.66,4131.088668
1.60619E+12,24/11/2020 04:00,BTCUSD,18366.84,19444.58,18075.47,18841.7,3893.937596
1.6061E+12,23/11/2020 04:00,BTCUSD,18392.92,18779.38,18150.91,18366.84,2461.929301
1.60602E+12,22/11/2020 04:00,BTCUSD,18580.18,18690.74,17621.05,18392.92,1266.390533
1.60593E+12,21/11/2020 04:00,BTCUSD,18700.59,18925,18355,18580.18,1983.013599
1.60584E+12,20/11/2020 04:00,BTCUSD,17957.99,18978,17954.29,18700.59,2071.920877
1.60576E+12,19/11/2020 04:00,BTCUSD,17939.06,18196,17366.03,17957.99,1648.411209
1.60567E+12,18/11/2020 04:00,BTCUSD,18052.8,18489.23,17220,17939.06,4101.908791
1.60559E+12,17/11/2020 04:00,BTCUSD,16597.83,18091.2,16577.44,18052.8,2721.20794
1.6055E+12,16/11/2020 04:00,BTCUSD,16022.21,16891,15997.45,16597.83,2714.714867
1.60541E+12,15/11/2020 04:00,BTCUSD,15951.09,16170.18,15800,16022.21,608.2683021
1.60533E+12,14/11/2020 04:00,BTCUSD,16201.46,16229.33,15710,15951.09,952.9431898
1.60524E+12,13/11/2020 04:00,BTCUSD,16455.32,16472.71,15969.97,16201.46,1459.064963
1.60515E+12,12/11/2020 04:00,BTCUSD,15667.92,16495,15628.85,16455.32,2515.123845
1.60507E+12,11/11/2020 04:00,BTCUSD,15420.93,16000,15350,15667.92,1671.062511
1.60498E+12,10/11/2020 04:00,BTCUSD,15357.46,15501.39,15100,15420.93,1719.062378
1.60489E+12,09/11/2020 04:00,BTCUSD,15461.22,15850,14818,15357.46,2496.34765
1.60481E+12,08/11/2020 04:00,BTCUSD,14989,15672.1,14925.85,15461.22,828.9231921
1.60472E+12,07/11/2020 04:00,BTCUSD,15579.19,15647.54,14350.23,14989,2225.829361
1.60464E+12,06/11/2020 04:00,BTCUSD,15463.93,15816.61,15193.77,15579.19,1960.151156
1.60455E+12,05/11/2020 04:00,BTCUSD,14336.09,15973.99,14264.32,15463.93,3887.733022
1.60446E+12,04/11/2020 04:00,BTCUSD,13918.7,14395.79,13550.33,14336.09,2146.187927
1.60438E+12,03/11/2020 04:00,BTCUSD,13409.22,14088.08,13300.01,13918.7,2186.582122
1.60429E+12,02/11/2020 04:00,BTCUSD,13714.71,13771,13224.02,13409.22,2021.706206
1.6042E+12,01/11/2020 04:00,BTCUSD,13707.8,13873.23,13634.26,13714.71,571.1540343
1.60412E+12,31/10/2020 04:00,BTCUSD,13510.63,14101.46,13470.09,13707.8,1144.355804
1.60403E+12,30/10/2020 04:00,BTCUSD,13449.48,13742.42,13135.08,13510.63,3129.513004
1.60394E+12,29/10/2020 04:00,BTCUSD,13294.27,13673.03,12980.65,13449.48,1459.708162
1.60386E+12,28/10/2020 04:00,BTCUSD,13803,13838.05,12900,13294.27,3498.579901
1.60377E+12,27/10/2020 04:00,BTCUSD,13092.12,13860,13075,13803,4344.979275
1.60368E+12,26/10/2020 04:00,BTCUSD,13109.29,13252.89,12780.89,13092.12,2345.429843
1.6036E+12,25/10/2020 04:00,BTCUSD,13308.71,13357.71,12867.69,13109.29,936.1601797
1.60351E+12,24/10/2020 04:00,BTCUSD,12988.35,13357.71,12923.87,13308.71,639.4385174
1.60343E+12,23/10/2020 04:00,BTCUSD,12983.1,13037.14,12734.33,12988.35,2336.603733
1.60334E+12,22/10/2020 04:00,BTCUSD,12745.04,13212.24,12700,12983.1,2569.954127
1.60325E+12,21/10/2020 04:00,BTCUSD,12202.19,13261.2,12146.58,12745.04,4777.577111
1.60317E+12,20/10/2020 04:00,BTCUSD,11746.01,12250,11714.25,12202.19,2891.851726
1.60308E+12,19/10/2020 04:00,BTCUSD,11426.09,11834.42,11421.19,11746.01,1739.759471
1.60299E+12,18/10/2020 04:00,BTCUSD,11378.23,11542.18,11378.23,11426.09,459.3070415
1.60291E+12,17/10/2020 04:00,BTCUSD,11372.39,11412.13,11267.17,11378.23,565.5830601
1.60282E+12,16/10/2020 04:00,BTCUSD,11514.22,11514.22,11205.09,11372.39,1289.853844
1.60273E+12,15/10/2020 04:00,BTCUSD,11385.71,11620.88,11256.15,11514.22,1260.426649
1.60265E+12,14/10/2020 04:00,BTCUSD,11400,11554.34,11300,11385.71,1328.859575
1.60256E+12,13/10/2020 04:00,BTCUSD,11460.05,11565.05,11315.32,11400,1386.924033
1.60248E+12,12/10/2020 04:00,BTCUSD,11392.64,11729.62,11186.14,11460.05,1813.048171
1.60239E+12,11/10/2020 04:00,BTCUSD,11338.97,11448.83,11278.01,11392.64,800.6032812
1.6023E+12,10/10/2020 04:00,BTCUSD,11411.07,11432.44,11240.89,11338.97,665.1264199
1.60222E+12,09/10/2020 04:00,BTCUSD,10893.63,11493.8,10836.05,11411.07,2175.428646
1.60213E+12,08/10/2020 04:00,BTCUSD,10649.71,10961.71,10540,10893.63,1513.347954
1.60204E+12,07/10/2020 04:00,BTCUSD,10582.74,10686.2,10572.97,10649.71,1693.573575
1.60196E+12,06/10/2020 04:00,BTCUSD,10773.28,10791.81,10530.79,10582.74,1429.976855
1.60187E+12,05/10/2020 04:00,BTCUSD,10672.37,10801.39,10625,10773.28,1242.987271
1.60178E+12,04/10/2020 04:00,BTCUSD,10555.06,10741.92,10555.06,10672.37,518.5950995
1.6017E+12,03/10/2020 04:00,BTCUSD,10556.56,10605.81,10504.54,10555.06,501.7549351
1.60161E+12,02/10/2020 04:00,BTCUSD,10640.95,10665.06,10377.74,10556.56,1415.273045
1.60152E+12,01/10/2020 04:00,BTCUSD,10802.58,10934.11,10445.95,10640.95,2710.043755
1.60144E+12,30/09/2020 04:00,BTCUSD,10750.01,10859.32,10666.46,10802.58,1119.907552
1.60135E+12,29/09/2020 04:00,BTCUSD,10688.15,10870.06,10638.18,10750.01,1219.398884
1.60127E+12,28/09/2020 04:00,BTCUSD,10894.13,10945.86,10633.49,10688.15,1415.918249
1.60118E+12,27/09/2020 04:00,BTCUSD,10787.07,10957.15,10600,10894.13,797.4766815
1.60109E+12,26/09/2020 04:00,BTCUSD,10712.07,10829.17,10671.34,10787.07,418.7673821
1.60101E+12,25/09/2020 04:00,BTCUSD,10671.04,10763.39,10552.95,10712.07,1571.221898
1.60092E+12,24/09/2020 04:00,BTCUSD,10302.43,10792.33,10272.26,10671.04,2136.752354
1.60083E+12,23/09/2020 04:00,BTCUSD,10484.6,10542.9,10139,10302.43,1802.837675
1.60075E+12,22/09/2020 04:00,BTCUSD,10459.33,10582.64,10367.77,10484.6,1114.148599
1.60066E+12,21/09/2020 04:00,BTCUSD,10966.22,10997.85,10290.08,10459.33,2024.707469
1.60057E+12,20/09/2020 04:00,BTCUSD,10947.97,10996.68,10769.66,10966.22,599.7537446
1.60049E+12,19/09/2020 04:00,BTCUSD,10978.68,11182,10896.15,10947.97,672.0673173
1.6004E+12,18/09/2020 04:00,BTCUSD,10935.43,11040.38,10817.83,10978.68,1016.134315
1.60032E+12,17/09/2020 04:00,BTCUSD,10872.99,10981.55,10746.8,10935.43,1477.312681
1.60023E+12,16/09/2020 04:00,BTCUSD,10778.31,11101,10766.79,10872.99,1301.78014
1.60014E+12,15/09/2020 04:00,BTCUSD,10761.95,10935.25,10620,10778.31,1605.159768
1.60006E+12,14/09/2020 04:00,BTCUSD,10363.86,10830,10325,10761.95,1800.270142
1.59997E+12,13/09/2020 04:00,BTCUSD,10561.09,10586,10219.17,10363.86,996.6871778
1.59988E+12,12/09/2020 04:00,BTCUSD,10349.41,10561.09,10280,10561.09,809.9980887
1.5998E+12,11/09/2020 04:00,BTCUSD,10229.56,10416.84,10207.9,10349.41,1509.565378
1.59971E+12,10/09/2020 04:00,BTCUSD,10382.57,10501.25,10215.52,10229.56,1538.313762
1.59962E+12,09/09/2020 04:00,BTCUSD,10027.59,10418.11,10003.4,10382.57,1812.583876
1.59954E+12,08/09/2020 04:00,BTCUSD,10306.55,10331.9,9850.82,10027.59,2644.422787
1.59945E+12,07/09/2020 04:00,BTCUSD,10209.95,10441.64,9880.5,10306.55,1631.614222
1.59936E+12,06/09/2020 04:00,BTCUSD,10176.76,10358.04,10003.46,10209.95,827.9714785
1.59928E+12,05/09/2020 04:00,BTCUSD,10412.23,10502.34,9878,10176.76,1989.464677
1.59919E+12,04/09/2020 04:00,BTCUSD,10292.3,10634.4,9920,10412.23,4119.527842
1.59911E+12,03/09/2020 04:00,BTCUSD,11372.36,11478.95,10000,10292.3,5328.983373
1.59902E+12,02/09/2020 04:00,BTCUSD,11843.67,11900,11165.3,11372.36,3556.36364
1.59893E+12,01/09/2020 04:00,BTCUSD,11700.34,12068.59,11688.05,11843.67,2501.482093
1.59885E+12,31/08/2020 04:00,BTCUSD,11684.13,11777.77,11540.27,11700.34,1647.097733
1.59876E+12,30/08/2020 04:00,BTCUSD,11615.75,11728.41,11559.19,11684.13,791.9682637
1.59867E+12,29/08/2020 04:00,BTCUSD,11509.36,11651.07,11430.28,11615.75,551.8887797
1.59859E+12,28/08/2020 04:00,BTCUSD,11381.24,11557.14,11369.54,11509.36,1752.14739
1.5985E+12,27/08/2020 04:00,BTCUSD,11393.67,11592.99,11130.34,11381.24,1592.474653
1.59841E+12,26/08/2020 04:00,BTCUSD,11367.78,11820,11255,11393.67,1456.434991
1.59833E+12,25/08/2020 04:00,BTCUSD,11673.96,11702.98,11120,11367.78,1867.374039
1.59824E+12,24/08/2020 04:00,BTCUSD,11682.41,11827.21,11649.63,11673.96,1199.115297
1.59816E+12,23/08/2020 04:00,BTCUSD,11610.61,11714.17,11521.03,11682.41,349.5063859
1.59807E+12,22/08/2020 04:00,BTCUSD,11476.51,11696.37,11416.77,11610.61,548.6557132
1.59798E+12,21/08/2020 04:00,BTCUSD,11868.71,11879.12,11377,11476.51,2209.438715
1.5979E+12,20/08/2020 04:00,BTCUSD,11709.74,11899.99,11677.01,11868.71,1108.964645
1.59781E+12,19/08/2020 04:00,BTCUSD,11842.01,11922.7,11578.29,11709.74,1913.421609
1.59772E+12,18/08/2020 04:00,BTCUSD,12319.38,12323.68,11825.01,11842.01,2689.214821
1.59764E+12,17/08/2020 04:00,BTCUSD,11850.89,12475.91,11789.23,12319.38,3464.015581
1.59755E+12,16/08/2020 04:00,BTCUSD,11931.31,11945.4,11697,11850.89,778.8265407
1.59746E+12,15/08/2020 04:00,BTCUSD,11904.01,11984.02,11689.41,11931.31,737.6081592
1.59738E+12,14/08/2020 04:00,BTCUSD,11749.18,11988.23,11656.51,11904.01,1680.58824
1.59729E+12,13/08/2020 04:00,BTCUSD,11577.47,11852.09,11280,11749.18,2079.834595
1.5972E+12,12/08/2020 04:00,BTCUSD,11370,11675.52,11155.13,11577.47,2014.052226
1.59712E+12,11/08/2020 04:00,BTCUSD,11840.01,11874.38,11132.5,11370,3359.915382
1.59703E+12,10/08/2020 04:00,BTCUSD,12040.15,12087.79,11500,11840.01,2625.332308
1.59695E+12,09/08/2020 04:00,BTCUSD,11751.25,12099,11540.07,12040.15,1177.036604
1.59686E+12,08/08/2020 04:00,BTCUSD,11564.69,11822.22,11540.94,11751.25,863.672313
1.59677E+12,07/08/2020 04:00,BTCUSD,11840.01,11861.35,11353.07,11564.69,2161.80443
1.59669E+12,06/08/2020 04:00,BTCUSD,11668.82,11921.63,11580.01,11840.01,2341.271512
1.5966E+12,05/08/2020 04:00,BTCUSD,11249.4,11822.22,11234.55,11668.82,2621.374329
1.59651E+12,04/08/2020 04:00,BTCUSD,11266.38,11330.06,11012.51,11249.4,1727.451743
1.59643E+12,03/08/2020 04:00,BTCUSD,11126.07,11488.59,11126.07,11266.38,1951.627884
1.59634E+12,02/08/2020 04:00,BTCUSD,12013.1,12132.11,10582.32,11126.07,3494.902488
1.59625E+12,01/08/2020 04:00,BTCUSD,11374.67,12024,11344.31,12013.1,1737.679379
1.59617E+12,31/07/2020 04:00,BTCUSD,10992.36,11463.6,10992.36,11374.67,2832.090052
1.59608E+12,30/07/2020 04:00,BTCUSD,11014.93,11195.34,10828.11,10992.36,2359.94021
1.596E+12,29/07/2020 04:00,BTCUSD,10978.28,11360,10930,11014.93,3493.316377
1.59591E+12,28/07/2020 04:00,BTCUSD,10987.18,11199.23,10590,10978.28,4655.351659
1.59582E+12,27/07/2020 04:00,BTCUSD,10264.64,11417.66,10132.41,10987.18,6025.129529
1.59574E+12,26/07/2020 04:00,BTCUSD,9690.92,10331.99,9673.48,10264.64,3183.130241
1.59565E+12,25/07/2020 04:00,BTCUSD,9595.08,9747.23,9576.88,9690.92,798.8411566
1.59556E+12,24/07/2020 04:00,BTCUSD,9574.13,9650,9482.06,9595.08,1606.522337
1.59548E+12,23/07/2020 04:00,BTCUSD,9511.62,9676,9455.86,9574.13,1953.198337
1.59539E+12,22/07/2020 04:00,BTCUSD,9368.93,9565.24,9281.59,9511.62,1719.513831
1.5953E+12,21/07/2020 04:00,BTCUSD,9182.44,9437.68,9180,9368.93,2197.124079
1.59522E+12,20/07/2020 04:00,BTCUSD,9194.56,9210,9135,9182.44,1420.657525
1.59513E+12,19/07/2020 04:00,BTCUSD,9160.1,9244.19,9108.32,9194.56,573.4742511
1.59504E+12,18/07/2020 04:00,BTCUSD,9142.64,9219.35,9131.85,9160.1,680.7061689
1.59496E+12,17/07/2020 04:00,BTCUSD,9113.55,9221.85,9075,9142.64,1540.59505
1.59487E+12,16/07/2020 04:00,BTCUSD,9197.6,9212.24,9033,9113.55,1880.804665
1.59479E+12,15/07/2020 04:00,BTCUSD,9235.59,9249.96,9154.9,9197.6,1770.70325
1.5947E+12,14/07/2020 04:00,BTCUSD,9215.14,9283.7,9091.76,9235.59,1716.895134
1.59461E+12,13/07/2020 04:00,BTCUSD,9272.81,9345.58,9197.22,9215.14,1461.100564
1.59453E+12,12/07/2020 04:00,BTCUSD,9279.06,9346.54,9159.05,9272.81,750.9134751
1.59444E+12,11/07/2020 04:00,BTCUSD,9267.7,9293.01,9182.89,9279.06,688.4176645
1.59435E+12,10/07/2020 04:00,BTCUSD,9219.22,9320,9125,9267.7,1479.315966
1.59427E+12,09/07/2020 04:00,BTCUSD,9390.93,9434.09,9165.68,9219.22,1971.263407
1.59418E+12,08/07/2020 04:00,BTCUSD,9303.98,9493.02,9257.77,9390.93,1802.21179
1.59409E+12,07/07/2020 04:00,BTCUSD,9301.44,9327.41,9205.67,9303.98,1581.421359
1.59401E+12,06/07/2020 04:00,BTCUSD,9095.07,9380.92,9084.77,9301.44,1842.61481
1.59392E+12,05/07/2020 04:00,BTCUSD,9132.43,9134.97,8914.04,9095.07,636.4400386
1.59384E+12,04/07/2020 04:00,BTCUSD,9088.22,9196.69,9045.21,9132.43,414.8256502
1.59375E+12,03/07/2020 04:00,BTCUSD,9091,9134.33,9042.8,9088.22,1072.705963
1.59366E+12,02/07/2020 04:00,BTCUSD,9243.71,9258.68,8940,9091,1901.986268
1.59358E+12,01/07/2020 04:00,BTCUSD,9138.14,9298,9050,9243.71,2265.668878
1.59349E+12,30/06/2020 04:00,BTCUSD,9163.46,9190.25,9061.78,9138.14,1161.816842
1.5934E+12,29/06/2020 04:00,BTCUSD,9095.03,9237.44,9018.47,9163.46,1690.093091
1.59332E+12,28/06/2020 04:00,BTCUSD,8968.46,9190,8947.61,9095.03,542.2464073
